date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_BBBspread,obs_longinflation,obs_longrate,obs_tfp,obs_gdi,obs_AAAspread,obs_nominalrate1,obs_nominalrate2,obs_nominalrate3,obs_nominalrate4,obs_nominalrate5,obs_nominalrate6
1977-03-31,0.7016670054819096,-48.76746714360517,0.275446903065113,1.5993438296328488,1.6662590022333834,1.165,0.8874804579963369,3.389603898364685,0.37249999999999983,,1.805825,0.535921825299731,0.6308869275205797,0.10249999999999981,,,,,,
1977-06-30,1.4606729020076092,-47.24588743964094,0.6099582565511685,1.3994733815354987,1.519032246536911,1.29,0.37260390966848966,5.050959747088957,0.33000000000000007,,1.82465,0.8941307805236116,1.8535067599266486,0.08250000000000002,,,,,,
1977-09-30,1.3262789646462658,-47.172242089720925,0.7166909656120657,1.2105379442332254,1.6507613932351894,1.455,0.7589486894324482,1.7842919262816004,0.3075000000000001,,1.81265,1.5471158551504771,1.3608895380172292,0.08750000000000013,,,,,,
1977-12-31,-0.4531311273319849,-46.305573907993605,-0.42227913044913246,2.136298223457045,1.4421593536400934,1.6275,0.3106391847032208,1.2292638625757857,0.2899999999999998,,1.867425,-1.4603468314166872,0.11980104678456227,0.07999999999999985,,,,,,
1978-03-31,-0.13160294381576731,-46.62349845502301,1.1749860880654606,1.4442878514568491,1.5480322750451858,1.69,0.2857643016482392,0.8715084439363363,0.25249999999999995,,1.96915,-0.8969139955957917,0.14612083998521985,0.06499999999999995,,,,,,
1978-06-30,3.348420257847995,-45.160994059789076,-0.19298026661807577,1.8928907873621448,1.709393554284766,1.82,1.8145386747032477,6.311978520275025,0.26000000000000023,,2.023225,2.6180113775385365,2.5251005437383567,0.06000000000000005,,,,,,
1978-09-30,0.5618536288216514,-45.01487406342745,0.20731314941426215,1.683202519169047,1.7005362413254232,2.0225,0.03696626099691791,2.491551055575039,0.2400000000000002,,2.060675,-0.4094593780135005,0.2854093170733263,0.05250000000000021,,,,,,
1978-12-31,0.901525822598026,-44.69192024821228,0.4309733368988655,2.0282555517262324,1.7809133069165206,2.395,0.21434125131105652,1.7021827793705397,0.25249999999999995,,2.119975,-0.2771064368370299,0.5301141458890379,0.0625,,,,,,
1979-03-31,-0.24485462979827455,-44.24694223478436,0.7336656519644325,1.803985272593911,1.3571359905116598,2.5175,0.15810684465880076,0.7398657949466453,0.2825000000000002,,2.186575,-1.001371142719383,0.36222241108563313,0.06499999999999995,,,,,,
1979-06-30,-0.31311067520399805,-45.10683574407727,-0.14843779111839428,2.4200469296436378,2.1742057246273205,2.545,-0.20462931788383099,-0.8792643846125853,0.3275000000000001,,2.1922,-1.8709164884770733,-0.917722398829135,0.07750000000000012,,,,,,
1979-09-30,0.32647265969882877,-44.55871526607337,0.029038960163690897,2.1642520421815803,1.8297259187155746,2.735,0.8505314684579934,1.5564543474298893,0.3400000000000003,,2.1857,-0.9470034449988122,-0.2920431080019159,0.06499999999999995,,,,,,
1979-12-31,-0.1537110110317652,-44.36316668065297,0.6693660200344731,1.8385284770746857,2.06387048669856,3.395,0.40183478924036287,-1.1555151764221034,0.41000000000000014,1.6,2.499325,-0.9361338797814207,-0.012638591073887984,0.08999999999999986,,,,,,
1980-03-31,-0.08164226356950355,-45.0975195046437,0.6978045424600676,2.0777588335736397,2.417152017942348,3.7675,0.33758976559907783,-1.489034474566839,0.42500000000000027,,2.844575,-0.5799033957845433,-0.4804745545251232,0.0900000000000003,,,,,,
1980-06-30,-2.4715379748195487,-47.25141317587273,0.33025772377737184,2.351966770362468,2.211898986246963,3.1675,-2.599480743207261,-9.013732335404159,0.6949999999999998,1.8375,2.556525,-3.0656176814988294,-2.020409960152114,0.1549999999999998,,,,,,
1980-09-30,-0.4973025491229577,-47.97142304291177,0.31003151723658084,2.2089750780808437,2.2027268464643868,2.455,0.8190512405899408,0.7525905027941648,0.5550000000000002,,2.659375,-0.240617681498829,0.3693779686818166,0.1575000000000002,,,,,,
1980-12-31,1.4748595969230283,-46.88487643098212,0.04848137334650393,2.5728682467917263,2.408143125697615,3.9625,0.8436521830178068,2.86927891170885,0.6099999999999999,1.9375,2.96355,1.4986487289142316,1.9269526319290908,0.1499999999999999,,,,,,
1981-03-31,1.576300087614746,-46.50744825969535,-0.11324610021383741,2.5995382021485547,2.1922971691656468,4.15,-0.06854157849571774,0.5486190381315703,0.6275,,3.09175,1.0500994455159114,0.35226936109483686,0.10499999999999998,,,,,,
1981-06-30,-1.098072194481703,-46.303844658669405,-0.24982078259713214,1.9618617887634304,1.871394291320705,4.4475,-0.6398224232467387,0.6526094281756878,0.5699999999999998,1.825,3.242225,-1.5859299662487945,-0.3126926448893008,0.12250000000000005,,,,,,
1981-09-30,0.8421760566570624,-47.536714074178505,0.35748189819481135,1.8642063156617983,1.8258886908998573,4.3975,-0.121904341258805,-0.5196699624282097,0.4950000000000001,,3.465125,1.3074523866923822,1.0765491081687784,0.10499999999999998,,,,,,
1981-12-31,-1.4368784157708592,-48.566201544429674,-0.07112800225743676,1.7144489527409323,1.7625391472090524,3.3975,-1.2257638555511763,-0.3835504680598234,0.6349999999999998,1.6375,3.3715,-3.074900554484089,-1.3718998076991062,0.11999999999999966,,,,,,
